# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6695452307350123,2.6724362240000006,4.5,0.0,2.008635692205036,3.0,0,0.0,0.0,0.0
 0.6773423201503559,2.688188928,4.5,0.0,2.032026960451067,3.0,0,0.0,0.0,0.0
 0.6850790708621408,2.7040000000000006,4.5,0.0,2.0552372125864213,2.999999999999971,0,0.0,0.0,0.0
 0.6927571349325828,2.7198686720000005,4.5,0.0,2.0782714047977473,2.9999999999999853,0,0.0,0.0,0.0
 0.7003780769460644,2.735794176,4.5,0.0,2.1011342308381917,2.9999999999999853,0,0.0,0.0,0.0
 0.7079433800335548,2.7517757440000006,4.5,0.0,2.123830140100663,2.9999999999999707,0,0.0,0.0,0.0
 0.7154544513803803,2.7678126080000007,4.5,0.0,2.1463633541411395,3.0000000000000147,0,0.0,0.0,0.0
 0.7229126272701755,2.7839040000000006,4.5,0.0,2.1687378818105247,2.9999999999999702,0,0.0,0.0,0.0
 0.7303191777115909,2.8000491520000006,4.5,0.0,2.190957533134771,2.999999999999985,0,0.0,0.0,0.0
 0.7376753106889243,2.8162472960000007,4.5,0.0,2.2130259320667713,3.000000000000015,0,0.0,0.0,0.0
 0.7449821760731379,2.832497664000001,4.5,0.0,2.234946528219412,3.000000000000015,0,0.0,0.0,0.0
 0.7522408692256322,2.848799488000001,4.5,0.0,2.256722607676895,3.0,0,0.0,0.0,0.0
 0.7594524343235731,2.8651520000000006,4.5,0.0,2.2783573029707176,2.9999999999999694,0,0.0,0.0,0.0
 0.7666178674324438,2.8815544320000006,4.5,0.0,2.2998536022973295,3.0,0,0.0,0.0,0.0
 0.7737381193487461,2.8980060160000005,4.5,0.0,2.3212143580462365,2.9999999999999845,0,0.0,0.0,0.0
 0.7808140982333768,2.9145059840000007,4.5,0.0,2.3424422947001284,3.0,0,0.0,0.0,0.0
 0.7878466720540664,2.9310535680000003,4.5,0.0,2.3635400161621973,2.999999999999984,0,0.0,0.0,0.0
 0.7948366708534118,2.947648000000001,4.5,0.0,2.3845100125602334,3.0,0,0.0,0.0,0.0
 0.8017848888573552,2.964288512000001,4.5,0.0,2.4053546665720638,3.000000000000016,0,0.0,0.0,0.0
 0.8086920864375191,2.9809743360000005,4.5,0.0,2.4260762593125555,3.000000000000016,0,0.0,0.0,0.0
 0.8155589919394762,2.9977047040000007,4.5,0.0,2.446676975818427,3.000000000000016,0,0.0,0.0,0.0
 0.8223863033878915,3.0144788480000004,4.5,0.0,2.467158910163673,2.9999999999999836,0,0.0,0.0,0.0
 0.8291746900784346,3.0312960000000007,4.5,0.0,2.487524070235302,3.0000000000000164,0,0.0,0.0,0.0
 0.835924794065432,3.048155392000001,4.5,0.0,2.507774382196294,2.9999999999999836,0,0.0,0.0,0.0
 0.8426372315534139,3.065056256000001,4.5,0.0,2.5279116946602396,2.999999999999967,0,0.0,0.0,0.0
 0.8493125941999614,3.081997824000001,4.5,0.0,2.547937782599882,2.9999999999999503,0,0.0,0.0,0.0
 0.8559514503366035,3.098979328000001,4.5,0.0,2.567854351009808,2.999999999999983,0,0.0,0.0,0.0
 0.8625543461139138,3.1160000000000005,4.5,0.0,2.5876630383417387,2.9999999999999662,0,0.0,0.0,0.0
 0.8691218065764248,3.133059072000001,4.5,0.0,2.6073654197292715,2.9999999999999662,0,0.0,0.0,0.0
 0.8756543366724879,3.1501557760000005,4.5,0.0,2.6269630100174606,2.999999999999949,0,0.0,0.0,0.0
 0.8821524222037833,3.167289344000001,4.5,0.0,2.6464572666113466,2.999999999999983,0,0.0,0.0,0.0
 0.8886165307187731,3.1844590080000006,4.5,0.0,2.665849592156316,3.0000000000000173,0,0.0,0.0,0.0
 0.8950471123540565,3.201664000000001,4.5,0.0,2.6851413370621664,3.0,0,0.0,0.0,0.0
 0.9014446006272386,3.218903552000001,4.5,0.0,2.7043338018817127,3.0,0,0.0,0.0,0.0
 0.9078094131846554,3.236176896000001,4.5,0.0,2.723428239553963,3.000000000000035,0,0.0,0.0,0.0
 0.9141419525070135,3.2534832640000007,4.5,0.0,2.7424258575210376,3.000000000000035,0,0.0,0.0,0.0
 0.9204426065757721,3.270821888000001,4.5,0.0,2.7613278197273137,3.0,0,0.0,0.0,0.0
 0.926711749502869,3.288192000000001,4.5,0.0,2.7801352485086044,3.0,0,0.0,0.0,0.0
 0.9329497421261957,3.305592832000001,4.5,0.0,2.7988492263785845,3.0,0,0.0,0.0,0.0
 0.93915693257304,3.323023616000001,4.5,0.0,2.817470797719117,2.9999999999999822,0,0.0,0.0,0.0
 0.9453336567935516,3.340483584000001,4.5,0.0,2.836000970380652,3.0000000000000178,0,0.0,0.0,0.0
 0.9514802390661273,3.3579719680000006,4.5,0.0,2.8544407171983797,3.0000000000000724,0,0.0,0.0,0.0
 0.957596992476481,3.3754880000000007,4.5,0.0,2.8727909774294407,3.0,0,0.0,0.0,0.0
 0.9636842193720245,3.393030912000001,4.5,0.0,2.8910526581160716,3.0000000000000546,0,0.0,0.0,0.0
 0.9697422117930802,3.410599936000001,4.5,0.0,2.9092266353792384,2.999999999999982,0,0.0,0.0,0.0
 0.9757712518823262,3.428194304000001,4.5,0.0,2.9273137556469764,3.0,0,0.0,0.0,0.0
 0.9817716122737857,3.445813248000001,4.5,0.0,2.945314836821355,3.0,0,0.0,0.0,0.0
 0.9877435564625745,3.4634560000000008,4.5,0.0,2.9632306693877215,3.0000000000000187,0,0.0,0.0,0.0
 0.9936873391565387,3.481121792000001,4.5,0.0,2.981062017469614,2.999999999999944,0,0.0,0.0,0.0
 0.9996032066108376,3.498809856000001,4.5,0.0,2.9988096198325103,2.9999999999999813,0,0.0,0.0,0.0
 1.0054913969464558,3.516519424000001,4.5,0.0,3.0164741908393653,3.0000000000000377,0,0.0,0.0,0.0
 1.0113521404535621,3.5342497280000007,4.5,0.0,3.034056421360684,3.0,0,0.0,0.0,0.0
 1.017185659880569,3.5520000000000014,4.5,0.0,3.0515569796417052,3.000000000000038,0,0.0,0.0,0.0
 1.0229921707096956,3.569769472000001,4.5,0.0,3.068976512129085,3.000000000000038,0,0.0,0.0,0.0
 1.028771881419784,3.5875573760000012,4.5,0.0,3.0863156442593502,3.0000000000000386,0,0.0,0.0,0.0
 1.0345249937370622,3.6053629440000012,4.5,0.0,3.103574981211185,2.9999999999999614,0,0.0,0.0,0.0
 1.0402517028745184,3.623185408000001,4.5,0.0,3.120755108623553,2.9999999999999614,0,0.0,0.0,0.0
 1.045952197760491,3.6410240000000007,4.5,0.0,3.1378565932814717,3.0000000000000777,0,0.0,0.0,0.0
 1.0516266612570588,3.6588779520000014,4.5,0.0,3.154879983771175,3.0,0,0.0,0.0,0.0
 1.0572752703687602,3.676746496000001,4.5,0.0,3.1718258111062796,3.0000000000000786,0,0.0,0.0,0.0
 1.0628981964421624,3.694628864000001,4.5,0.0,3.188694589326486,3.0,0,0.0,0.0,0.0
 1.068495605356741,3.712524288000001,4.5,0.0,3.2054868160702217,3.0,0,0.0,0.0,0.0
 1.0740676577075279,3.7304320000000013,4.5,0.0,3.2222029731225823,2.99999999999996,0,0.0,0.0,0.0
 1.0796145089799423,3.7483512320000014,4.5,0.0,3.2388435269398257,3.00000000000004,0,0.0,0.0,0.0
 1.0851363097172024,3.766281216000001,4.5,0.0,3.255408929151606,2.9999999999999596,0,0.0,0.0,0.0
 1.0906332056806887,3.7842211840000015,4.5,0.0,3.2718996170420644,2.9999999999999596,0,0.0,0.0,0.0
 1.0961053380036072,3.8021703680000014,4.5,0.0,3.28831601401082,3.0,0,0.0,0.0,0.0
 1.1015528433382888,3.8201280000000013,4.5,0.0,3.3046585300148648,2.999999999999959,0,0.0,0.0,0.0
 1.1069758539974281,3.8380933120000016,4.5,0.0,3.3209275619922827,3.0,0,0.0,0.0,0.0
 1.1123744980895607,3.8560655360000013,4.5,0.0,3.3371234942686803,3.0,0,0.0,0.0,0.0
 1.117748899649053,3.8740439040000014,4.5,0.0,3.353246698947157,2.9999999999999587,0,0.0,0.0,0.0
 1.1230991787608677,3.8920276480000013,4.5,0.0,3.369297536282601,2.9999999999999587,0,0.0,0.0,0.0
 1.1284254516803502,3.9100160000000015,4.5,0.0,3.3852763550410487,3.0000000000000417,0,0.0,0.0,0.0
 1.13372783094827,3.928008192000001,4.5,0.0,3.4011834928448077,3.0,0,0.0,0.0,0.0
 1.1390064255013383,3.9460034560000015,4.5,0.0,3.4170192765040133,3.000000000000042,0,0.0,0.0,0.0
 1.1442613407784092,3.9640010240000016,4.5,0.0,3.432784022335226,3.0,0,0.0,0.0,0.0
 1.149492678822562,3.9820001280000015,4.5,0.0,3.448478036467684,3.0000000000000426,0,0.0,0.0,0.0
 1.1547084228513471,4.000000000000001,4.5,0.0,3.453652091337517,0.9920070542721751,0,0.0,0.0,0.0
 1.1599321112553016,4.017999872000002,4.5,0.0,3.4379810261256534,-3.0000000000000426,0,0.0,0.0,0.0
 1.165179495234692,4.035998976000001,4.5,0.0,3.422238874187482,-2.999999999999958,0,0.0,0.0,0.0
 1.1704506778471226,4.053996544000001,4.5,0.0,3.406425326350191,-2.9999999999999156,0,0.0,0.0,0.0
 1.175745765571927,4.071991808000001,4.5,0.0,3.3905400631757776,-3.0000000000000417,0,0.0,0.0,0.0
 1.1810648684129235,4.089984000000002,4.5,0.0,3.374582754652788,-3.0000000000000417,0,0.0,0.0,0.0
 1.186408100005307,4.107972352000001,4.5,0.0,3.3585530598756375,-2.9999999999999583,0,0.0,0.0,0.0
 1.1917755777268904,4.125956096000001,4.5,0.0,3.3424506267108876,-3.0,0,0.0,0.0,0.0
 1.1971674228138878,4.143934464000001,4.5,0.0,3.326275091449895,-3.0000000000000413,0,0.0,0.0,0.0
 1.2025837604814804,4.161906688000002,4.5,0.0,3.310026078447117,-3.000000000000041,0,0.0,0.0,0.0
 1.2080247200493814,4.179872000000001,4.5,0.0,3.293703199743414,-2.999999999999959,0,0.0,0.0,0.0
 1.2134904350726647,4.197829632000001,4.5,0.0,3.2773060546735646,-2.9999999999999187,0,0.0,0.0,0.0
 1.2189810434781057,4.215778816000001,4.5,0.0,3.260834229457242,-2.9999999999999596,0,0.0,0.0,0.0
 1.2244966877063228,4.2337187840000015,4.5,0.0,3.244287296772591,-2.9999999999999596,0,0.0,0.0,0.0
 1.23003751486001,4.251648768000001,4.5,0.0,3.2276648153115293,-3.0,0,0.0,0.0,0.0
 1.235603676858575,4.269568000000001,4.5,0.0,3.2109663293158346,-2.99999999999996,0,0.0,0.0,0.0
 1.2411953305995107,4.287475712000001,4.5,0.0,3.1941913680930276,-2.9999999999999605,0,0.0,0.0,0.0
 1.246812638126861,4.3053711360000015,4.5,0.0,3.1773394455109774,-2.999999999999921,0,0.0,0.0,0.0
 1.2524557668071425,4.323253504000001,4.5,0.0,3.160410059470133,-2.9999999999999214,0,0.0,0.0,0.0
 1.2581248895131334,4.341122048000002,4.5,0.0,3.1434026913521604,-3.0,0,0.0,0.0,0.0
 1.2638201848159374,4.358976000000002,4.5,0.0,3.1263168054437487,-2.999999999999961,0,0.0,0.0,0.0
 1.269541837185785,4.3768145920000014,4.5,0.0,3.109151848334206,-2.9999999999999614,0,0.0,0.0,0.0
 1.275290037202042,4.394637056000001,4.5,0.0,3.0919072482854353,-3.0,0,0.0,0.0,0.0
 1.2810649817729367,4.412442624000002,4.5,0.0,3.0745824145727507,-3.0000000000000386,0,0.0,0.0,0.0
 1.286866874365548,4.430230528000001,4.5,0.0,3.0571767367949167,-3.0,0,0.0,0.0,0.0
 1.2926959252466381,4.448000000000002,4.5,0.0,3.0396895841516463,-3.000000000000038,0,0.0,0.0,0.0
 1.2985523517349327,4.465750272000002,4.5,0.0,3.022120304686762,-3.000000000000076,0,0.0,0.0,0.0
 1.304436378465527,4.483480576000002,4.5,0.0,3.0044682244949787,-3.0000000000000377,0,0.0,0.0,0.0
 1.310348237667105,4.5011901440000015,4.5,0.0,2.9867326468902453,-2.9999999999999623,0,0.0,0.0,0.0
 1.31628816945273,4.518878208000002,4.5,0.0,2.96891285153337,-3.0000000000000373,0,0.0,0.0,0.0
 1.3222564221250133,4.536544000000002,4.5,0.0,2.95100809351652,-3.0,0,0.0,0.0,0.0
 1.3282532524965185,4.554186752000002,4.5,0.0,2.9330176024020047,-2.999999999999963,0,0.0,0.0,0.0
 1.3342789262263222,4.571805696000001,4.5,0.0,2.9149405812125933,-3.0000000000000737,0,0.0,0.0,0.0
 1.3403337181737274,4.589400064000002,4.5,0.0,2.8967762053703776,-3.0,0,0.0,0.0,0.0
 1.3464179127701743,4.606969088000001,4.5,0.0,2.878523621581037,-3.0,0,0.0,0.0,0.0
 1.3525318044105072,4.624512000000002,4.5,0.0,2.860181946660038,-2.9999999999999636,0,0.0,0.0,0.0
 1.3586756978647982,4.642028032000002,4.5,0.0,2.841750266297165,-3.000000000000036,0,0.0,0.0,0.0
 1.3648499087120598,4.659516416000002,4.5,0.0,2.8232276337553803,-3.0,0,0.0,0.0,0.0
 1.3710547637972448,4.676976384000002,4.5,0.0,2.804613068499825,-3.000000000000036,0,0.0,0.0,0.0
 1.3772906017130695,4.694407168000002,4.5,0.0,2.785905554752351,-3.0000000000000355,0,0.0,0.0,0.0
 1.3835577733082878,4.711808000000001,4.5,0.0,2.767104039966696,-3.0,0,0.0,0.0,0.0
 1.389856642224196,4.729178112000002,4.5,0.0,2.7482074332189708,-3.0000000000000706,0,0.0,0.0,0.0
 1.3961875854612669,4.746516736000001,4.5,0.0,2.7292146035077582,-3.0,0,0.0,0.0,0.0
 1.40255099397799,4.763823104000002,4.5,0.0,2.7101243779575883,-3.000000000000035,0,0.0,0.0,0.0
 1.4089472733241337,4.781096448000001,4.5,0.0,2.6909355399191575,-3.0,0,0.0,0.0,0.0
 1.4153768443108588,4.798336000000003,4.5,0.0,2.6716468269589826,-2.9999999999999654,0,0.0,0.0,0.0
 1.4218401437202863,4.815540992000002,4.5,0.0,2.6522569287307,-3.0,0,0.0,0.0,0.0
 1.428337625057374,4.832710656000002,4.5,0.0,2.6327644847194365,-3.000000000000034,0,0.0,0.0,0.0
 1.4348697593471609,4.849844224000002,4.5,0.0,2.613168081850076,-3.0,0,0.0,0.0,0.0
 1.4414370359807493,4.866940928000002,4.5,0.0,2.5934662519493106,-3.0,0,0.0,0.0,0.0
 1.4480399636136485,4.884000000000001,4.5,0.0,2.5736574690506133,-2.9999999999999662,0,0.0,0.0,0.0
 1.4546790711204585,4.901020672000002,4.5,0.0,2.5537401465301834,-3.0,0,0.0,0.0,0.0
 1.4613549086102076,4.918002176000002,4.5,0.0,2.5337126340609357,-3.0000000000000666,0,0.0,0.0,0.0
 1.4680680485070756,4.934943744000003,4.5,0.0,2.5135732143703313,-3.000000000000033,0,0.0,0.0,0.0
 1.474819086701643,4.951844608000002,4.5,0.0,2.4933200997866285,-3.0000000000000657,0,0.0,0.0,0.0
 1.481608643778328,4.9687040000000025,4.5,0.0,2.472951428556574,-2.999999999999967,0,0.0,0.0,0.0
 1.4884373663251713,4.985521152000002,4.5,0.0,2.4524652609160444,-2.999999999999935,0,0.0,0.0,0.0
 1.4953059283327679,5.0022952960000024,4.5,0.0,2.4318595748932545,-3.0000000000000324,0,0.0,0.0,0.0
 1.5022150326897745,5.019025664000002,4.5,0.0,2.4111322618222344,-3.000000000000032,0,0.0,0.0,0.0
 1.5091654127831915,5.035711488000002,4.5,0.0,2.390281121541983,-3.000000000000064,0,0.0,0.0,0.0
 1.5161578342124262,5.052352000000002,4.5,0.0,2.3693038572542786,-3.000000000000032,0,0.0,0.0,0.0
 1.5231930966270928,5.068946432000002,4.5,0.0,2.348198070010279,-3.0,0,0.0,0.0,0.0
 1.5302720356995168,5.085494016000002,4.5,0.0,2.3269612527930073,-2.9999999999999685,0,0.0,0.0,0.0
 1.5373955252441074,5.101993984000003,4.5,0.0,2.3055907841592354,-3.0,0,0.0,0.0,0.0
 1.54456447949704,5.118445568000002,4.5,0.0,2.2840839214004376,-3.000000000000031,0,0.0,0.0,0.0
 1.5517798555711961,5.1348480000000025,4.5,0.0,2.262437793177969,-3.0,0,0.0,0.0,0.0
 1.559042656102947,5.151200512000003,4.5,0.0,2.2406493915827164,-3.0000000000000306,0,0.0,0.0,0.0
 1.5663539321092699,5.167502336000003,4.5,0.0,2.218715563563747,-3.00000000000003,0,0.0,0.0,0.0
 1.5737147860758065,5.183752704000002,4.5,0.0,2.1966330016641376,-2.99999999999997,0,0.0,0.0,0.0
 1.5811263752988967,5.199950848000003,4.5,0.0,2.174398233994867,-3.0,0,0.0,0.0,0.0
 1.5885899155073748,5.216096000000002,4.5,0.0,2.152007613369433,-2.9999999999999702,0,0.0,0.0,0.0
 1.596106684793063,5.232187392000003,4.5,0.0,2.1294573055123687,-2.9999999999999702,0,0.0,0.0,0.0
 1.6036780278824638,5.248224256000002,4.5,0.0,2.106743276244166,-3.0,0,0.0,0.0,0.0
 1.6113053607863033,5.264205824000003,4.5,0.0,2.0838612775326473,-3.000000000000058,0,0.0,0.0,0.0
 1.6189901758682486,5.280131328000002,4.5,0.0,2.060806832286811,-3.0000000000000577,0,0.0,0.0,0.0
 1.6267340473796157,5.296000000000002,4.5,0.0,2.037575217752709,-3.0000000000000573,0,0.0,0.0,0.0
 1.6345386375131112,5.311811072000002,4.5,0.0,2.0141614473522225,-3.0,0,0.0,0.0,0.0
 1.642405703035958,5.3275637760000025,4.5,0.0,1.9905602507836824,-2.9999999999999716,0,0.0,0.0,0.0
 1.6503371025711717,5.343257344000002,4.5,0.0,1.9667660521780415,-2.999999999999972,0,0.0,0.0,0.0
 1.6583348046055992,5.358891008000002,4.5,0.0,1.942772946074759,-3.0,0,0.0,0.0,0.0
 1.6664008963147994,5.374464000000002,4.5,0.0,1.9185746709471585,-3.0,0,0.0,0.0,0.0
 1.6745375933083233,5.389975552000003,4.5,0.0,1.8941645799665865,-3.000000000000027,0,0.0,0.0,0.0
 1.682747250414773,5.405424896000002,4.5,0.0,1.8695356086472381,-2.999999999999946,0,0.0,0.0,0.0
 1.691032373644713,5.420811264000003,4.5,0.0,1.8446802389574177,-3.0,0,0.0,0.0,0.0
 1.6993956334916445,5.436133888000002,4.5,0.0,1.8195904594166235,-3.0,0,0.0,0.0,0.0
 1.7078398797576015,5.451392000000002,4.5,0.0,1.7942577206187522,-3.0,0,0.0,0.0,0.0
 1.7163681581213688,5.466584832000002,4.5,0.0,1.7686728855274505,-3.0,0,0.0,0.0,0.0
 1.724983728705061,5.481711616000003,4.5,0.0,1.7428261737763737,-3.0000000000000515,0,0.0,0.0,0.0
 1.73369008694026,5.496771584000002,4.5,0.0,1.7167070990707762,-3.0,0,0.0,0.0,0.0
 1.7424909870899397,5.511763968000003,4.5,0.0,1.6903043986217374,-3.0,0,0.0,0.0,0.0
 1.7513904688493456,5.526688000000002,4.5,0.0,1.6636059533435195,-3.000000000000025,0,0.0,0.0,0.0
 1.7603928875309323,5.541542912000002,4.5,0.0,1.6365986972987596,-2.999999999999975,0,0.0,0.0,0.0
 1.7695029484391038,5.556327936000002,4.5,0.0,1.609268514574245,-3.0,0,0.0,0.0,0.0
 1.778725746165169,5.571042304000002,4.5,0.0,1.581600121396049,-3.0,0,0.0,0.0,0.0
 1.7880668096879537,5.585685248000002,4.5,0.0,1.5535769308276952,-3.0,0,0.0,0.0,0.0
 1.7975321543598806,5.600256000000003,4.5,0.0,1.5251808968119145,-3.0000000000000235,0,0.0,0.0,0.0
 1.8071283421035178,5.614753792000002,4.5,0.0,1.496392333581003,-2.999999999999977,0,0.0,0.0,0.0
 1.8168625514553531,5.629177856000003,4.5,0.0,1.467189705525497,-3.0,0,0.0,0.0,0.0
 1.8267426594929563,5.643527424000002,4.5,0.0,1.437549381412687,-3.000000000000045,0,0.0,0.0,0.0
 1.8367773381979717,5.657801728000003,4.5,0.0,1.4074453452976408,-3.0,0,0.0,0.0,0.0
 1.8469761684805526,5.672000000000002,4.5,0.0,1.376848854449898,-3.0000000000000218,0,0.0,0.0,0.0
 1.8573497759775486,5.686121472000002,4.5,0.0,1.3457280319589098,-3.0000000000000213,0,0.0,0.0,0.0
 1.8679099939167558,5.700165376000003,4.5,0.0,1.3140473781412882,-2.999999999999979,0,0.0,0.0,0.0
 1.8786700599281143,5.7141309440000025,4.5,0.0,1.2817671801072126,-3.0000000000000204,0,0.0,0.0,0.0
 1.889644855847792,5.728017408000002,4.5,0.0,1.2488427923481793,-3.0,0,0.0,0.0,0.0
 1.9008512025516522,5.741824000000002,4.5,0.0,1.2152237522365987,-3.00000000000002,0,0.0,0.0,0.0
 1.9123082260466449,5.755549952000003,4.5,0.0,1.1808526817516207,-3.0,0,0.0,0.0,0.0
 1.9240378170198842,5.769194496000003,4.5,0.0,1.145663908831903,-2.999999999999981,0,0.0,0.0,0.0
 1.9360652147028443,5.782756864000002,4.5,0.0,1.1095817157830228,-2.9999999999999813,0,0.0,0.0,0.0
 1.948419758709311,5.796236288000003,4.5,0.0,1.0725180837636223,-3.0000000000000178,0,0.0,0.0,0.0
 1.9611358718514855,5.809632000000002,4.5,0.0,1.0343697443370992,-2.9999999999999827,0,0.0,0.0,0.0
 1.9742543668990833,5.822943232000003,4.5,0.0,0.995014259194306,-2.9999999999999916,0,0.0,0.0,0.0
 1.9878242179452952,5.836169216000002,4.5,0.0,0.9543047060556702,-3.000000000000008,0,0.0,0.0,0.0
 2.0019050154103053,5.849309184000002,4.5,0.0,0.9120623136606398,-3.0,0,0.0,0.0,0.0
 2.0165704572054906,5.862362368000002,4.5,0.0,0.8680659882750835,-3.0000000000000377,0,0.0,0.0,0.0
 2.0319134657396525,5.875328000000003,4.5,0.0,0.8220369626725983,-2.999999999999964,0,0.0,0.0,0.0
 2.0480539631729466,5.888205312000002,4.5,0.0,0.7736154703727157,-3.0000000000000067,0,0.0,0.0,0.0
 2.0651512143296498,5.900993536000002,4.5,0.0,0.722323716902606,-3.0000000000000195,0,0.0,0.0,0.0
 2.083424514724042,5.913691904000002,4.5,0.0,0.6675038157194294,-2.999999999999994,0,0.0,0.0,0.0
